source_table,record_id,issue_type,original_value,corrected_value,action,reason
agents,AGT0000525,AGENT_ENTITY_CONSOLIDATION,AGT0000525,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000409,AGENT_ENTITY_CONSOLIDATION,AGT0000409,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000249,AGENT_ENTITY_CONSOLIDATION,AGT0000249,CAN_AGENT_51_Pooja_Nair,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000365,AGENT_ENTITY_CONSOLIDATION,AGT0000365,CAN_AGENT_73_Aarav_Sharma,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000650,AGENT_ENTITY_CONSOLIDATION,AGT0000650,CAN_AGENT_71_Vikram_Shah,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000069,AGENT_ENTITY_CONSOLIDATION,AGT0000069,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000003,AGENT_ENTITY_CONSOLIDATION,AGT0000003,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000122,AGENT_ENTITY_CONSOLIDATION,AGT0000122,CAN_AGENT_18_Rohan_Patel,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000441,AGENT_ENTITY_CONSOLIDATION,AGT0000441,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000381,AGENT_ENTITY_CONSOLIDATION,AGT0000381,CAN_AGENT_55_Rohan_Patel,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000778,AGENT_ENTITY_CONSOLIDATION,AGT0000778,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000029,AGENT_ENTITY_CONSOLIDATION,AGT0000029,CAN_AGENT_68_Sneha_Das,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000660,AGENT_ENTITY_CONSOLIDATION,AGT0000660,CAN_AGENT_26_Neha_Singh,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000147,AGENT_ENTITY_CONSOLIDATION,AGT0000147,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000795,AGENT_ENTITY_CONSOLIDATION,AGT0000795,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000243,AGENT_ENTITY_CONSOLIDATION,AGT0000243,CAN_AGENT_75_Neha_Singh,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000459,AGENT_ENTITY_CONSOLIDATION,AGT0000459,CAN_AGENT_65_Amit_Kumar,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000703,AGENT_ENTITY_CONSOLIDATION,AGT0000703,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000347,AGENT_ENTITY_CONSOLIDATION,AGT0000347,CAN_AGENT_49_Ananya_Rao,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000471,AGENT_ENTITY_CONSOLIDATION,AGT0000471,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000342,AGENT_ENTITY_CONSOLIDATION,AGT0000342,CAN_AGENT_62_Vikram_Shah,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000940,AGENT_ENTITY_CONSOLIDATION,AGT0000940,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000244,AGENT_ENTITY_CONSOLIDATION,AGT0000244,CAN_AGENT_28_Rahul_Verma,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000850,AGENT_ENTITY_CONSOLIDATION,AGT0000850,CAN_AGENT_75_Rohan_Patel,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000226,AGENT_ENTITY_CONSOLIDATION,AGT0000226,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000396,AGENT_ENTITY_CONSOLIDATION,AGT0000396,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000268,AGENT_ENTITY_CONSOLIDATION,AGT0000268,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000050,AGENT_ENTITY_CONSOLIDATION,AGT0000050,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000776,AGENT_ENTITY_CONSOLIDATION,AGT0000776,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000511,AGENT_ENTITY_CONSOLIDATION,AGT0000511,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000639,AGENT_ENTITY_CONSOLIDATION,AGT0000639,CAN_AGENT_71_Priya_Mehta,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000721,AGENT_ENTITY_CONSOLIDATION,AGT0000721,CAN_AGENT_39_Priya_Mehta,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000390,AGENT_ENTITY_CONSOLIDATION,AGT0000390,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000152,AGENT_ENTITY_CONSOLIDATION,AGT0000152,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000050,AGENT_ENTITY_CONSOLIDATION,AGT0000050,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000517,AGENT_ENTITY_CONSOLIDATION,AGT0000517,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000907,AGENT_ENTITY_CONSOLIDATION,AGT0000907,CAN_AGENT_48_Neha_Singh,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000284,AGENT_ENTITY_CONSOLIDATION,AGT0000284,CAN_AGENT_47_Rahul_Verma,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000669,AGENT_ENTITY_CONSOLIDATION,AGT0000669,CAN_AGENT_61_Aarav_Sharma,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000721,AGENT_ENTITY_CONSOLIDATION,AGT0000721,CAN_AGENT_39_Priya_Mehta,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000515,AGENT_ENTITY_CONSOLIDATION,AGT0000515,CAN_AGENT_10_Vikram_Shah,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000988,AGENT_ENTITY_CONSOLIDATION,AGT0000988,CAN_AGENT_30_Pooja_Nair,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000934,AGENT_ENTITY_CONSOLIDATION,AGT0000934,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000166,AGENT_ENTITY_CONSOLIDATION,AGT0000166,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000015,AGENT_ENTITY_CONSOLIDATION,AGT0000015,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000732,AGENT_ENTITY_CONSOLIDATION,AGT0000732,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000193,AGENT_ENTITY_CONSOLIDATION,AGT0000193,CAN_AGENT_11_Ananya_Rao,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000440,AGENT_ENTITY_CONSOLIDATION,AGT0000440,CAN_AGENT_48_Pooja_Nair,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000919,AGENT_ENTITY_CONSOLIDATION,AGT0000919,CAN_AGENT_21_Amit_Kumar,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000918,AGENT_ENTITY_CONSOLIDATION,AGT0000918,CAN_AGENT_6_Rahul_Verma,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000918,AGENT_ENTITY_CONSOLIDATION,AGT0000918,CAN_AGENT_6_Rahul_Verma,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000812,AGENT_ENTITY_CONSOLIDATION,AGT0000812,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000577,AGENT_ENTITY_CONSOLIDATION,AGT0000577,CAN_AGENT_45_Rahul_Verma,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000020,AGENT_ENTITY_CONSOLIDATION,AGT0000020,CAN_AGENT_31_Vikram_Shah,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000332,AGENT_ENTITY_CONSOLIDATION,AGT0000332,CAN_AGENT_25_Aarav_Sharma,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000803,AGENT_ENTITY_CONSOLIDATION,AGT0000803,CAN_AGENT_73_Pooja_Nair,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000869,AGENT_ENTITY_CONSOLIDATION,AGT0000869,CAN_AGENT_73_Priya_Mehta,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000292,AGENT_ENTITY_CONSOLIDATION,AGT0000292,CAN_AGENT_51_Sneha_Das,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000885,AGENT_ENTITY_CONSOLIDATION,AGT0000885,CAN_AGENT_64_Aarav_Sharma,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000245,AGENT_ENTITY_CONSOLIDATION,AGT0000245,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000061,AGENT_ENTITY_CONSOLIDATION,AGT0000061,CAN_AGENT_65_Ananya_Rao,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000064,AGENT_ENTITY_CONSOLIDATION,AGT0000064,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000247,AGENT_ENTITY_CONSOLIDATION,AGT0000247,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000455,AGENT_ENTITY_CONSOLIDATION,AGT0000455,CAN_AGENT_70_Pooja_Nair,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000672,AGENT_ENTITY_CONSOLIDATION,AGT0000672,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000783,AGENT_ENTITY_CONSOLIDATION,AGT0000783,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000221,AGENT_ENTITY_CONSOLIDATION,AGT0000221,CAN_AGENT_6_Vikram_Shah,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000888,AGENT_ENTITY_CONSOLIDATION,AGT0000888,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000402,AGENT_ENTITY_CONSOLIDATION,AGT0000402,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000780,AGENT_ENTITY_CONSOLIDATION,AGT0000780,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000441,AGENT_ENTITY_CONSOLIDATION,AGT0000441,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000351,AGENT_ENTITY_CONSOLIDATION,AGT0000351,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000896,AGENT_ENTITY_CONSOLIDATION,AGT0000896,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000339,AGENT_ENTITY_CONSOLIDATION,AGT0000339,CAN_AGENT_23_Sneha_Das,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000501,AGENT_ENTITY_CONSOLIDATION,AGT0000501,CAN_AGENT_49_Pooja_Nair,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000551,AGENT_ENTITY_CONSOLIDATION,AGT0000551,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000085,AGENT_ENTITY_CONSOLIDATION,AGT0000085,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000488,AGENT_ENTITY_CONSOLIDATION,AGT0000488,CAN_AGENT_3_Priya_Mehta,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000223,AGENT_ENTITY_CONSOLIDATION,AGT0000223,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000313,AGENT_ENTITY_CONSOLIDATION,AGT0000313,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000318,AGENT_ENTITY_CONSOLIDATION,AGT0000318,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000403,AGENT_ENTITY_CONSOLIDATION,AGT0000403,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000105,AGENT_ENTITY_CONSOLIDATION,AGT0000105,CAN_AGENT_62_Rahul_Verma,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000242,AGENT_ENTITY_CONSOLIDATION,AGT0000242,CAN_AGENT_69_Rohan_Patel,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000643,AGENT_ENTITY_CONSOLIDATION,AGT0000643,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000292,AGENT_ENTITY_CONSOLIDATION,AGT0000292,CAN_AGENT_51_Sneha_Das,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000392,AGENT_ENTITY_CONSOLIDATION,AGT0000392,CAN_AGENT_14_Rahul_Verma,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000547,AGENT_ENTITY_CONSOLIDATION,AGT0000547,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000689,AGENT_ENTITY_CONSOLIDATION,AGT0000689,CAN_AGENT_74_Aarav_Sharma,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000446,AGENT_ENTITY_CONSOLIDATION,AGT0000446,CAN_AGENT_67_Rohan_Patel,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000012,AGENT_ENTITY_CONSOLIDATION,AGT0000012,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000689,AGENT_ENTITY_CONSOLIDATION,AGT0000689,CAN_AGENT_74_Aarav_Sharma,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000431,AGENT_ENTITY_CONSOLIDATION,AGT0000431,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000183,AGENT_ENTITY_CONSOLIDATION,AGT0000183,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000163,AGENT_ENTITY_CONSOLIDATION,AGT0000163,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000457,AGENT_ENTITY_CONSOLIDATION,AGT0000457,CAN_AGENT_6_Priya_Mehta,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000486,AGENT_ENTITY_CONSOLIDATION,AGT0000486,CAN_AGENT_50_Rohan_Patel,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000897,AGENT_ENTITY_CONSOLIDATION,AGT0000897,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000578,AGENT_ENTITY_CONSOLIDATION,AGT0000578,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000903,AGENT_ENTITY_CONSOLIDATION,AGT0000903,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000540,AGENT_ENTITY_CONSOLIDATION,AGT0000540,CAN_AGENT_52_Sneha_Das,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000201,AGENT_ENTITY_CONSOLIDATION,AGT0000201,CAN_AGENT_66_Amit_Kumar,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000241,AGENT_ENTITY_CONSOLIDATION,AGT0000241,CAN_AGENT_22_Amit_Kumar,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000157,AGENT_ENTITY_CONSOLIDATION,AGT0000157,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000700,AGENT_ENTITY_CONSOLIDATION,AGT0000700,CAN_AGENT_72_Ananya_Rao,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000640,AGENT_ENTITY_CONSOLIDATION,AGT0000640,CAN_AGENT_40_Ananya_Rao,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000369,AGENT_ENTITY_CONSOLIDATION,AGT0000369,CAN_AGENT_66_Neha_Singh,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000299,AGENT_ENTITY_CONSOLIDATION,AGT0000299,CAN_AGENT_22_Ananya_Rao,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000887,AGENT_ENTITY_CONSOLIDATION,AGT0000887,CAN_AGENT_45_Pooja_Nair,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000253,AGENT_ENTITY_CONSOLIDATION,AGT0000253,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000578,AGENT_ENTITY_CONSOLIDATION,AGT0000578,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000633,AGENT_ENTITY_CONSOLIDATION,AGT0000633,CAN_AGENT_37_Ananya_Rao,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000918,AGENT_ENTITY_CONSOLIDATION,AGT0000918,CAN_AGENT_6_Rahul_Verma,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000116,AGENT_ENTITY_CONSOLIDATION,AGT0000116,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000838,AGENT_ENTITY_CONSOLIDATION,AGT0000838,CAN_AGENT_4_Sneha_Das,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000966,AGENT_ENTITY_CONSOLIDATION,AGT0000966,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000173,AGENT_ENTITY_CONSOLIDATION,AGT0000173,CAN_AGENT_71_Ananya_Rao,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000365,AGENT_ENTITY_CONSOLIDATION,AGT0000365,CAN_AGENT_73_Aarav_Sharma,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000955,AGENT_ENTITY_CONSOLIDATION,AGT0000955,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000141,AGENT_ENTITY_CONSOLIDATION,AGT0000141,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000616,AGENT_ENTITY_CONSOLIDATION,AGT0000616,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000688,AGENT_ENTITY_CONSOLIDATION,AGT0000688,CAN_AGENT_33_Amit_Kumar,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000092,AGENT_ENTITY_CONSOLIDATION,AGT0000092,CAN_AGENT_36_Rohan_Patel,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000599,AGENT_ENTITY_CONSOLIDATION,AGT0000599,CAN_AGENT_61_Rahul_Verma,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000533,AGENT_ENTITY_CONSOLIDATION,AGT0000533,CAN_AGENT_53_Ananya_Rao,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000812,AGENT_ENTITY_CONSOLIDATION,AGT0000812,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000333,AGENT_ENTITY_CONSOLIDATION,AGT0000333,CAN_AGENT_24_Amit_Kumar,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000983,AGENT_ENTITY_CONSOLIDATION,AGT0000983,CAN_AGENT_73_Amit_Kumar,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000551,AGENT_ENTITY_CONSOLIDATION,AGT0000551,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000768,AGENT_ENTITY_CONSOLIDATION,AGT0000768,CAN_AGENT_3_Amit_Kumar,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000920,AGENT_ENTITY_CONSOLIDATION,AGT0000920,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000906,AGENT_ENTITY_CONSOLIDATION,AGT0000906,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000916,AGENT_ENTITY_CONSOLIDATION,AGT0000916,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000702,AGENT_ENTITY_CONSOLIDATION,AGT0000702,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000092,AGENT_ENTITY_CONSOLIDATION,AGT0000092,CAN_AGENT_36_Rohan_Patel,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000342,AGENT_ENTITY_CONSOLIDATION,AGT0000342,CAN_AGENT_62_Vikram_Shah,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000276,AGENT_ENTITY_CONSOLIDATION,AGT0000276,CAN_AGENT_71_Amit_Kumar,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000100,AGENT_ENTITY_CONSOLIDATION,AGT0000100,CAN_AGENT_57_Amit_Kumar,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000143,AGENT_ENTITY_CONSOLIDATION,AGT0000143,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000966,AGENT_ENTITY_CONSOLIDATION,AGT0000966,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000913,AGENT_ENTITY_CONSOLIDATION,AGT0000913,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000835,AGENT_ENTITY_CONSOLIDATION,AGT0000835,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000787,AGENT_ENTITY_CONSOLIDATION,AGT0000787,CAN_AGENT_50_Priya_Mehta,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000059,AGENT_ENTITY_CONSOLIDATION,AGT0000059,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000771,AGENT_ENTITY_CONSOLIDATION,AGT0000771,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000761,AGENT_ENTITY_CONSOLIDATION,AGT0000761,CAN_AGENT_27_Rohan_Patel,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000303,AGENT_ENTITY_CONSOLIDATION,AGT0000303,CAN_AGENT_50_Aarav_Sharma,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000951,AGENT_ENTITY_CONSOLIDATION,AGT0000951,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000995,AGENT_ENTITY_CONSOLIDATION,AGT0000995,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000986,AGENT_ENTITY_CONSOLIDATION,AGT0000986,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000277,AGENT_ENTITY_CONSOLIDATION,AGT0000277,CAN_AGENT_6_Aarav_Sharma,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000795,AGENT_ENTITY_CONSOLIDATION,AGT0000795,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000650,AGENT_ENTITY_CONSOLIDATION,AGT0000650,CAN_AGENT_71_Vikram_Shah,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000041,AGENT_ENTITY_CONSOLIDATION,AGT0000041,CAN_AGENT_73_Rahul_Verma,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000321,AGENT_ENTITY_CONSOLIDATION,AGT0000321,CAN_AGENT_31_Amit_Kumar,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000323,AGENT_ENTITY_CONSOLIDATION,AGT0000323,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000814,AGENT_ENTITY_CONSOLIDATION,AGT0000814,CAN_AGENT_24_Sneha_Das,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000260,AGENT_ENTITY_CONSOLIDATION,AGT0000260,CAN_AGENT_2_Rahul_Verma,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000718,AGENT_ENTITY_CONSOLIDATION,AGT0000718,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000147,AGENT_ENTITY_CONSOLIDATION,AGT0000147,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
